,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
94,It is not lazar I was on his stream,0.0,0.0,0.0,0.0,0.0,0.0,It is not lazar I was on his stream,"[('it', 'PRON'), ('be', 'AUX'), ('not', 'PART'), ('lazar', 'NOUN'), ('I', 'PRON'), ('be', 'AUX'), ('on', 'ADP'), ('his', 'PRON'), ('stream', 'NOUN')]","{'PRON': 3, 'AUX': 2, 'PART': 1, 'NOUN': 2, 'ADP': 1}",not lazar stream,PRON AUX PART NOUN PRON AUX ADP PRON NOUN,1.0,be not lazar be on stream,1,0,lazar
95,takes the fun away,0.0,0.0,0.0,0.0,0.0,0.0,takes the fun away,"[('take', 'VERB'), ('the', 'DET'), ('fun', 'NOUN'), ('away', 'ADV')]","{'VERB': 1, 'DET': 1, 'NOUN': 1, 'ADV': 1}",take fun away,VERB DET NOUN ADV,1.0,take fun away,0,0,
96,i sub because you got top link on a vanoss video,0.0,0.0,0.0,0.0,0.0,0.0,i sub because you got top link on a vanoss video,"[('I', 'PRON'), ('sub', 'VERB'), ('because', 'SCONJ'), ('you', 'PRON'), ('get', 'VERB'), ('top', 'ADJ'), ('link', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('vanoss', 'ADJ'), ('video', 'NOUN')]","{'PRON': 2, 'VERB': 2, 'SCONJ': 1, 'ADJ': 2, 'NOUN': 2, 'ADP': 1, 'DET': 1}",sub get top link vanoss video,PRON VERB SCONJ PRON VERB ADJ NOUN ADP DET ADJ NOUN,1.0,sub get top link on vanoss video,0,0,vanoss
97,hi brian,0.0,0.0,0.0,0.0,0.0,0.0,hi brian,"[('hi', 'INTJ'), ('brian', 'PROPN')]","{'INTJ': 1, 'PROPN': 1}",hi brian,INTJ PROPN,1.0,hi brian,0,0,
98,Woah closing in on 1k members. Let’s get it,0.0,0.0,0.0,0.0,0.0,0.0,Woah closing in on 1k members. Let’s get it,"[('woah', 'NOUN'), ('close', 'VERB'), ('in', 'ADP'), ('on', 'ADP'), ('1k', 'NOUN'), ('member', 'NOUN'), ('.', 'PUNCT'), ('let', 'VERB'), ('we', 'PRON'), ('get', 'VERB'), ('it', 'PRON')]","{'NOUN': 3, 'VERB': 3, 'ADP': 2, 'PUNCT': 1, 'PRON': 2}",woah close 1k member let get,NOUN VERB ADP ADP NOUN NOUN PUNCT VERB PRON VERB PRON,1.0,woah close in on 1k member let get,0,1,woah 1k
99,How long have y’all been playing,0.0,0.0,0.0,0.0,0.0,0.0,How long have y’all been playing,"[('how', 'ADV'), ('long', 'ADV'), ('have', 'AUX'), ('you', 'PRON'), ('all', 'DET'), ('be', 'AUX'), ('play', 'VERB')]","{'ADV': 2, 'AUX': 2, 'PRON': 1, 'DET': 1, 'VERB': 1}",how long play,ADV ADV AUX PRON DET AUX VERB,1.0,how long have be play,0,0,
100,guys like the video,0.0,0.0,0.0,0.0,0.0,0.0,guys like the video,"[('guy', 'NOUN'), ('like', 'ADP'), ('the', 'DET'), ('video', 'NOUN')]","{'NOUN': 2, 'ADP': 1, 'DET': 1}",guy video,NOUN ADP DET NOUN,1.0,guy like video,0,0,
101,yay stream,0.0,0.0,0.0,0.0,0.0,0.0,yay stream,"[('yay', 'NOUN'), ('stream', 'VERB')]","{'NOUN': 1, 'VERB': 1}",yay stream,NOUN VERB,1.0,yay stream,0,0,
102,Monday,0.0,0.0,0.0,0.0,0.0,0.0,Monday,"[('Monday', 'PROPN')]",{'PROPN': 1},monday,PROPN,1.0,monday,0,0,
103,Hey MonkeyMan,0.0,0.0,0.0,0.0,0.0,0.0,Hey MonkeyMan,"[('hey', 'INTJ'), ('MonkeyMan', 'PROPN')]","{'INTJ': 1, 'PROPN': 1}",hey monkeyman,INTJ PROPN,1.0,hey monkeyman,0,0,monkeyman
104,How you been Brian ?,0.0,0.0,0.0,0.0,0.0,0.0,How you been Brian ?,"[('how', 'ADV'), ('you', 'PRON'), ('be', 'VERB'), ('Brian', 'PROPN'), ('?', 'PUNCT')]","{'ADV': 1, 'PRON': 1, 'VERB': 1, 'PROPN': 1, 'PUNCT': 1}",how be brian,ADV PRON VERB PROPN PUNCT,1.0,how be brian,0,1,
105,Sorry cod mw making me act up lol,0.0,0.0,0.0,0.0,0.0,0.0,Sorry cod mw making me act up lol,"[('sorry', 'INTJ'), ('cod', 'VERB'), ('mw', 'NOUN'), ('make', 'VERB'), ('I', 'PRON'), ('act', 'VERB'), ('up', 'ADP'), ('lol', 'NOUN')]","{'INTJ': 1, 'VERB': 3, 'NOUN': 2, 'PRON': 1, 'ADP': 1}",sorry cod mw make act lol,INTJ VERB NOUN VERB PRON VERB ADP NOUN,1.0,sorry cod mw make act up lol,0,0,mw
106,Turn off the chat then!,0.0,0.0,0.0,0.0,0.0,0.0,Turn off the chat then!,"[('turn', 'VERB'), ('off', 'ADP'), ('the', 'DET'), ('chat', 'NOUN'), ('then', 'ADV'), ('!', 'PUNCT')]","{'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",turn chat then,VERB ADP DET NOUN ADV PUNCT,1.0,turn off chat then,0,1,
107,heyo,0.0,0.0,0.0,0.0,0.0,0.0,heyo,"[('heyo', 'PROPN')]",{'PROPN': 1},heyo,PROPN,1.0,heyo,0,0,heyo
108,hi terroriser,0.0,0.0,0.0,0.0,0.0,0.0,hi terroriser,"[('hi', 'INTJ'), ('terroriser', 'ADV')]","{'INTJ': 1, 'ADV': 1}",hi terroriser,INTJ ADV,1.0,hi terroriser,0,0,terroriser
109,yea fr dont spoil/snitch \,0.0,0.0,0.0,0.0,0.0,0.0,yea fr dont spoil/snitch \,"[('yea', 'ADJ'), ('fr', 'ADV'), ('do', 'AUX'), ('not', 'PART'), ('spoil', 'VERB'), ('/', 'SYM'), ('snitch', 'NOUN'), ('\\', 'PROPN')]","{'ADJ': 1, 'ADV': 1, 'VERB': 1, 'PART': 1, 'NOUN': 2, 'SYM': 1, 'PROPN': 1}",yea fr do nt spoil snitch,ADJ ADV AUX PART VERB SYM NOUN PROPN,1.0,yea fr do nt spoil snitch,0,2,yea fr snitch
110,100th like,0.0,0.0,0.0,0.0,0.0,0.0,100th like,"[('100th', 'ADJ'), ('like', 'ADP')]","{'ADJ': 1, 'ADP': 1}",100th,ADJ ADP,1.0,100th like,0,0,
111,i gues that happens,0.0,0.0,0.0,0.0,0.0,0.0,i gues that happens,"[('I', 'PRON'), ('gue', 'VERB'), ('that', 'DET'), ('happen', 'VERB')]","{'PRON': 1, 'VERB': 2, 'DET': 1}",gue happen,PRON VERB DET VERB,1.0,gue happen,0,0,
112,Briaaaannnn,0.0,0.0,0.0,0.0,0.0,0.0,Briaaaannnn,"[('Briaaaannnn', 'PROPN')]",{'PROPN': 1},briaaaannnn,PROPN,1.0,briaaaannnn,0,0,briaaaannnn
113,Brian I am sorry I am very tired! Love you man keep up the good work! also helping us all keep our happy during this pandemic.,0.0,0.0,0.0,0.0,0.0,0.0,Brian I am sorry I am very tired! Love you man keep up the good work! also helping us all keep our happy during this pandemic.,"[('Brian', 'PROPN'), ('I', 'PRON'), ('be', 'AUX'), ('sorry', 'ADJ'), ('I', 'PRON'), ('be', 'AUX'), ('very', 'ADV'), ('tired', 'ADJ'), ('!', 'PUNCT'), ('love', 'AUX'), ('you', 'PRON'), ('man', 'NOUN'), ('keep', 'VERB'), ('up', 'ADP'), ('the', 'DET'), ('good', 'ADJ'), ('work', 'NOUN'), ('!', 'PUNCT'), ('also', 'ADV'), ('help', 'VERB'), ('we', 'PRON'), ('all', 'DET'), ('keep', 'VERB'), ('our', 'PRON'), ('happy', 'ADJ'), ('during', 'ADP'), ('this', 'DET'), ('pandemic', 'NOUN'), ('.', 'PUNCT')]","{'PROPN': 1, 'PRON': 5, 'AUX': 3, 'ADJ': 4, 'ADV': 2, 'PUNCT': 3, 'NOUN': 3, 'VERB': 3, 'ADP': 2, 'DET': 3}",brian sorry very tired man keep good work also help keep happy pandemic,PROPN PRON AUX ADJ PRON AUX ADV ADJ PUNCT AUX PRON NOUN VERB ADP DET ADJ NOUN PUNCT ADV VERB PRON DET VERB PRON ADJ ADP DET NOUN PUNCT,1.0,brian be sorry be very tired love man keep up good work also help keep happy during pandemic,2,3,
114,Bro,0.0,0.0,0.0,0.0,0.0,0.0,Bro,"[('bro', 'NOUN')]",{'NOUN': 1},bro,NOUN,1.0,bro,0,0,
115,was on nogla's stream for a long time and figured id switch over cause i felt like it,0.0,0.0,0.0,0.0,0.0,0.0,was on noglas stream for a long time and figured id switch over cause i felt like it,"[('be', 'AUX'), ('on', 'ADP'), ('noglas', 'PROPN'), ('stream', 'NOUN'), ('for', 'ADP'), ('a', 'DET'), ('long', 'ADJ'), ('time', 'NOUN'), ('and', 'CCONJ'), ('figure', 'VERB'), ('I', 'PRON'), ('d', 'PROPN'), ('switch', 'VERB'), ('over', 'ADP'), ('because', 'SCONJ'), ('I', 'PRON'), ('feel', 'VERB'), ('like', 'ADP'), ('it', 'PRON')]","{'AUX': 1, 'ADP': 4, 'PROPN': 2, 'NOUN': 2, 'DET': 1, 'ADJ': 1, 'CCONJ': 1, 'VERB': 3, 'PRON': 3, 'SCONJ': 1}",noglas stream long time figure d switch feel,AUX ADP PROPN NOUN ADP DET ADJ NOUN CCONJ VERB PRON PROPN VERB ADP SCONJ PRON VERB ADP PRON,1.0,be on noglas stream for long time and figure d switch over feel like,0,0,noglas
116,How you doing future Ted Crilly?,0.0,0.0,0.0,0.0,0.0,0.0,How you doing future Ted Crilly?,"[('how', 'ADV'), ('you', 'PRON'), ('do', 'VERB'), ('future', 'NOUN'), ('Ted', 'PROPN'), ('Crilly', 'PROPN'), ('?', 'PUNCT')]","{'ADV': 1, 'PRON': 1, 'VERB': 1, 'NOUN': 1, 'PROPN': 2, 'PUNCT': 1}",how do future ted crilly,ADV PRON VERB NOUN PROPN PROPN PUNCT,1.0,how do future ted crilly,0,1,crilly
117,Skittles sky if you don’t want it spoiled turn the chat off!,0.0,0.0,0.0,0.0,0.0,0.0,Skittles sky if you don’t want it spoiled turn the chat off!,"[('skittle', 'NOUN'), ('sky', 'VERB'), ('if', 'SCONJ'), ('you', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('want', 'VERB'), ('it', 'PRON'), ('spoil', 'VERB'), ('turn', 'VERB'), ('the', 'DET'), ('chat', 'NOUN'), ('off', 'ADP'), ('!', 'PUNCT')]","{'NOUN': 2, 'VERB': 4, 'SCONJ': 1, 'PRON': 2, 'AUX': 1, 'PART': 1, 'DET': 1, 'ADP': 1, 'PUNCT': 1}",skittle sky n’t want spoil turn chat,NOUN VERB SCONJ PRON AUX PART VERB PRON VERB VERB DET NOUN ADP PUNCT,1.0,skittle sky do n’t want spoil turn chat off,0,1,skittle
118,Win this round,0.0,0.0,0.0,0.0,0.0,0.0,Win this round,"[('win', 'VERB'), ('this', 'DET'), ('round', 'NOUN')]","{'VERB': 1, 'DET': 1, 'NOUN': 1}",win round,VERB DET NOUN,1.0,win round,0,0,
119,Yo,0.0,0.0,0.0,0.0,0.0,0.0,Yo,"[('Yo', 'PROPN')]",{'PROPN': 1},yo,PROPN,1.0,yo,0,0,
120,Sup,0.0,0.0,0.0,0.0,0.0,0.0,Sup,"[('Sup', 'PROPN')]",{'PROPN': 1},sup,PROPN,1.0,sup,0,0,
121,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
122,Hey Brian,0.0,0.0,0.0,0.0,0.0,0.0,Hey Brian,"[('hey', 'INTJ'), ('Brian', 'PROPN')]","{'INTJ': 1, 'PROPN': 1}",hey brian,INTJ PROPN,1.0,hey brian,0,0,
123,First,0.0,0.0,0.0,0.0,0.0,0.0,First,"[('first', 'ADV')]",{'ADV': 1},first,ADV,1.0,first,0,0,
124,Sup,0.0,0.0,0.0,0.0,0.0,0.0,Sup,"[('Sup', 'PROPN')]",{'PROPN': 1},sup,PROPN,1.0,sup,0,0,
125,Hello,0.0,0.0,0.0,0.0,0.0,0.0,Hello,"[('hello', 'INTJ')]",{'INTJ': 1},hello,INTJ,1.0,hello,0,0,
126,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
127,Meanie head,0.0,0.0,0.0,0.0,0.0,0.0,Meanie head,"[('Meanie', 'PROPN'), ('head', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",meanie head,PROPN NOUN,1.0,meanie head,0,0,meanie
128,#believeinvanoss,0.0,0.0,0.0,0.0,0.0,0.0,#believeinvanoss,"[('#', 'SYM'), ('believeinvanoss', 'NOUN')]","{'SYM': 1, 'NOUN': 1}",believeinvanoss,SYM NOUN,1.0,believeinvanoss,0,1,believeinvanoss
129,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
130,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
131,yo,0.0,0.0,0.0,0.0,0.0,0.0,yo,"[('yo', 'PROPN')]",{'PROPN': 1},yo,PROPN,1.0,yo,0,0,
132,It’s nogla,0.0,0.0,0.0,0.0,0.0,0.0,It’s nogla,"[('it', 'PRON'), ('be', 'AUX'), ('nogla', 'ADJ')]","{'PRON': 1, 'ADV': 1, 'PROPN': 1}",’s nogla,PRON AUX ADJ,1.0,’s nogla,0,0,nogla
133,Oh no Brian died,0.0,0.0,0.0,0.0,0.0,0.0,Oh no Brian died,"[('oh', 'INTJ'), ('no', 'DET'), ('Brian', 'PROPN'), ('die', 'VERB')]","{'INTJ': 1, 'DET': 1, 'PROPN': 1, 'VERB': 1}",oh brian die,INTJ DET PROPN VERB,1.0,oh brian die,0,0,
134,"MonkeyMan, i didnt know you were a memer of Terroriser too",0.0,0.0,0.0,0.0,0.0,0.0,"MonkeyMan, i didnt know you were a memer of Terroriser too","[('MonkeyMan', 'PROPN'), (',', 'PUNCT'), ('I', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('know', 'VERB'), ('you', 'PRON'), ('be', 'AUX'), ('a', 'DET'), ('memer', 'NOUN'), ('of', 'ADP'), ('Terroriser', 'PROPN'), ('too', 'ADV')]","{'PROPN': 2, 'PUNCT': 1, 'PRON': 2, 'AUX': 2, 'PART': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'ADP': 1, 'ADV': 1}",monkeyman nt know memer terroriser too,PROPN PUNCT PRON AUX PART VERB PRON AUX DET NOUN ADP PROPN ADV,1.0,monkeyman do nt know be memer of terroriser too,0,1,monkeyman memer terroriser
135,suddenly my day just got better,0.0,0.0,0.0,0.0,0.0,0.0,suddenly my day just got better,"[('suddenly', 'ADV'), ('my', 'PRON'), ('day', 'NOUN'), ('just', 'ADV'), ('get', 'VERB'), ('well', 'ADJ')]","{'ADV': 2, 'PRON': 1, 'NOUN': 1, 'VERB': 1, 'ADJ': 1}",suddenly day just get well,ADV PRON NOUN ADV VERB ADJ,1.0,suddenly day just get well,0,0,
136,Sup,0.0,0.0,0.0,0.0,0.0,0.0,Sup,"[('Sup', 'PROPN')]",{'PROPN': 1},sup,PROPN,1.0,sup,0,0,
137,yo,0.0,0.0,0.0,0.0,0.0,0.0,yo,"[('yo', 'PROPN')]",{'PROPN': 1},yo,PROPN,1.0,yo,0,0,
138,hewos,0.0,0.0,0.0,0.0,0.0,0.0,hewos,"[('hewos', 'PROPN')]",{'PROPN': 1},hewos,PROPN,1.0,hewos,0,0,hewos
139,PAPA,0.0,0.0,0.0,0.0,0.0,0.0,PAPA,"[('papa', 'NOUN')]",{'NOUN': 1},papa,NOUN,1.0,papa,1,0,
140,I think it’s black I’m not sure tho,0.0,0.0,0.0,0.0,0.0,0.0,I think it’s black I’m not sure tho,"[('I', 'PRON'), ('think', 'VERB'), ('it', 'PRON'), ('be', 'AUX'), ('black', 'ADJ'), ('I', 'PRON'), ('be', 'AUX'), ('not', 'PART'), ('sure', 'ADJ'), ('tho', 'INTJ')]","{'PRON': 3, 'VERB': 2, 'INTJ': 2, 'ADJ': 2, 'PART': 1}",think ’s black ’m not sure tho,PRON VERB PRON AUX ADJ PRON AUX PART ADJ INTJ,1.0,think ’s black ’m not sure tho,2,0,
141,What up,0.0,0.0,0.0,0.0,0.0,0.0,What up,"[('what', 'PRON'), ('up', 'ADP')]","{'PRON': 1, 'ADP': 1}",,PRON ADP,1.0,up,0,0,
142,Ahoy,0.0,0.0,0.0,0.0,0.0,0.0,Ahoy,"[('ahoy', 'ADV')]",{'ADV': 1},ahoy,ADV,1.0,ahoy,0,0,ahoy
143,hey terrorizer,0.0,0.0,0.0,0.0,0.0,0.0,hey terrorizer,"[('hey', 'INTJ'), ('terrorizer', 'NOUN')]","{'INTJ': 1, 'NOUN': 1}",hey terrorizer,INTJ NOUN,1.0,hey terrorizer,0,0,terrorizer
144,yo,0.0,0.0,0.0,0.0,0.0,0.0,yo,"[('yo', 'PROPN')]",{'PROPN': 1},yo,PROPN,1.0,yo,0,0,
145,HI!,0.0,0.0,0.0,0.0,0.0,0.0,HI!,"[('hi', 'INTJ'), ('!', 'PUNCT')]","{'INTJ': 1, 'PUNCT': 1}",hi,INTJ PUNCT,1.0,hi,1,1,
146,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
147,hi brian!!,0.0,0.0,0.0,0.0,0.0,0.0,hi brian!!,"[('hi', 'INTJ'), ('brian', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'INTJ': 1, 'PROPN': 1, 'PUNCT': 2}",hi brian,INTJ PROPN PUNCT PUNCT,1.0,hi brian,0,2,
148,What’s good,0.0,0.0,0.0,0.0,0.0,0.0,What’s good,"[('what', 'PRON'), ('be', 'AUX'), ('good', 'ADJ')]","{'PRON': 1, 'VERB': 1, 'ADJ': 1}",’ good,PRON AUX ADJ,1.0,’ good,0,0,
149,Suh Brian,0.0,0.0,0.0,0.0,0.0,0.0,Suh Brian,"[('Suh', 'PROPN'), ('Brian', 'PROPN')]",{'PROPN': 2},suh brian,PROPN PROPN,1.0,suh brian,0,0,suh
150,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
151,ion really look at chat soo- im jus sayin its not fun or cool for others,0.0,0.0,0.0,0.0,0.0,0.0,ion really look at chat soo- im jus sayin its not fun or cool for others,"[('ion', 'NOUN'), ('really', 'ADV'), ('look', 'VERB'), ('at', 'ADP'), ('chat', 'NOUN'), ('soo-', 'PROPN'), ('I', 'PRON'), ('be', 'AUX'), ('jus', 'ADJ'), ('sayin', 'PROPN'), ('its', 'PRON'), ('not', 'PART'), ('fun', 'NOUN'), ('or', 'CCONJ'), ('cool', 'ADJ'), ('for', 'ADP'), ('other', 'NOUN')]","{'NOUN': 3, 'ADV': 1, 'VERB': 2, 'ADP': 2, 'PROPN': 4, 'PRON': 2, 'PART': 1, 'CCONJ': 1, 'ADJ': 1}",ion really look chat soo- m jus sayin not fun cool other,NOUN ADV VERB ADP NOUN PROPN PRON AUX ADJ PROPN PRON PART NOUN CCONJ ADJ ADP NOUN,1.0,ion really look at chat soo- m jus sayin not fun or cool for other,0,1,soo- jus sayin
152,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
153,hey im here before the notifications,0.0,0.0,0.0,0.0,0.0,0.0,hey im here before the notifications,"[('hey', 'INTJ'), ('I', 'PRON'), ('be', 'AUX'), ('here', 'ADV'), ('before', 'ADP'), ('the', 'DET'), ('notification', 'NOUN')]","{'INTJ': 1, 'PRON': 1, 'VERB': 1, 'ADV': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1}",hey m here notification,INTJ PRON AUX ADV ADP DET NOUN,1.0,hey m here before notification,0,0,
154,yoooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,yoooooooooo,"[('yoooooooooo', 'ADJ')]",{'ADJ': 1},yoooooooooo,ADJ,1.0,yoooooooooo,0,0,yoooooooooo
155,Yo yo,0.0,0.0,0.0,0.0,0.0,0.0,Yo yo,"[('Yo', 'PROPN'), ('yo', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",yo yo,PROPN NOUN,1.0,yo yo,0,0,
156,Hello,0.0,0.0,0.0,0.0,0.0,0.0,Hello,"[('hello', 'INTJ')]",{'INTJ': 1},hello,INTJ,1.0,hello,0,0,
157,Hey Brian,0.0,0.0,0.0,0.0,0.0,0.0,Hey Brian,"[('hey', 'INTJ'), ('Brian', 'PROPN')]","{'INTJ': 1, 'PROPN': 1}",hey brian,INTJ PROPN,1.0,hey brian,0,0,
158,Yooooo what’s good,0.0,0.0,0.0,0.0,0.0,0.0,Yooooo what’s good,"[('Yooooo', 'PROPN'), ('what', 'PRON'), ('be', 'AUX'), ('good', 'ADJ')]","{'PROPN': 1, 'PRON': 1, 'VERB': 1, 'ADJ': 1}",yooooo ’ good,PROPN PRON AUX ADJ,1.0,yooooo ’ good,0,0,yooooo
159,hi brian,0.0,0.0,0.0,0.0,0.0,0.0,hi brian,"[('hi', 'INTJ'), ('brian', 'PROPN')]","{'INTJ': 1, 'PROPN': 1}",hi brian,INTJ PROPN,1.0,hi brian,0,0,
160,hi,0.0,0.0,0.0,0.0,0.0,0.0,hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
161,hey dad,0.0,0.0,0.0,0.0,0.0,0.0,hey dad,"[('hey', 'INTJ'), ('dad', 'NOUN')]","{'INTJ': 1, 'NOUN': 1}",hey dad,INTJ NOUN,1.0,hey dad,0,0,
162,brian,0.0,0.0,0.0,0.0,0.0,0.0,brian,"[('brian', 'PROPN')]",{'PROPN': 1},brian,PROPN,1.0,brian,0,0,
163,hi,0.0,0.0,0.0,0.0,0.0,0.0,hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
164,Hi I just joined,0.0,0.0,0.0,0.0,0.0,0.0,Hi I just joined,"[('hi', 'INTJ'), ('I', 'PRON'), ('just', 'ADV'), ('join', 'VERB')]","{'INTJ': 1, 'PRON': 1, 'ADV': 1, 'VERB': 1}",hi just join,INTJ PRON ADV VERB,1.0,hi just join,1,0,
165,WAZZZZZZZZZZZZZZZZZZZZZZUP!,0.0,0.0,0.0,0.0,0.0,0.0,WAZZZZZZZZZZZZZZZZZZZZZZUP!,"[('wazzzzzzzzzzzzzzzzzzzzzzup', 'ADJ'), ('!', 'PUNCT')]","{'ADJ': 1, 'PUNCT': 1}",wazzzzzzzzzzzzzzzzzzzzzzup,ADJ PUNCT,1.0,wazzzzzzzzzzzzzzzzzzzzzzup,1,1,wazzzzzzzzzzzzzzzzzzzzzzup
166,when the next mario stream,0.0,0.0,0.0,0.0,0.0,0.0,when the next mario stream,"[('when', 'ADV'), ('the', 'DET'), ('next', 'ADJ'), ('mario', 'NOUN'), ('stream', 'NOUN')]","{'ADV': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 2}",when next mario stream,ADV DET ADJ NOUN NOUN,1.0,when next mario stream,0,0,
167,Lol,0.0,0.0,0.0,0.0,0.0,0.0,Lol,"[('Lol', 'PROPN')]",{'PROPN': 1},lol,PROPN,1.0,lol,0,0,
168,um derilous has a kid give birth,0.0,0.0,0.0,0.0,0.0,0.0,um derilous has a kid give birth,"[('um', 'INTJ'), ('derilous', 'ADJ'), ('have', 'AUX'), ('a', 'DET'), ('kid', 'NOUN'), ('give', 'VERB'), ('birth', 'NOUN')]","{'INTJ': 1, 'ADJ': 1, 'AUX': 1, 'DET': 1, 'NOUN': 2, 'VERB': 1}",um derilous kid give birth,INTJ ADJ AUX DET NOUN VERB NOUN,1.0,um derilous have kid give birth,0,0,derilous
169,Terroriser I wanna play,0.0,0.0,0.0,0.0,0.0,0.0,Terroriser I wanna play,"[('Terroriser', 'PROPN'), ('I', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('play', 'VERB')]","{'PROPN': 1, 'PRON': 1, 'VERB': 2}",terroriser wanna play,PROPN PRON VERB PART VERB,1.0,terroriser want to play,1,0,terroriser
170,brain please be best,0.0,0.0,0.0,0.0,0.0,0.0,brain please be best,"[('brain', 'NOUN'), ('please', 'INTJ'), ('be', 'VERB'), ('good', 'ADJ')]","{'NOUN': 1, 'INTJ': 1, 'VERB': 1, 'ADJ': 1}",brain please be good,NOUN INTJ VERB ADJ,1.0,brain please be good,0,0,
171,Sup Mr. Hamby,0.0,0.0,0.0,0.0,0.0,0.0,Sup Mr. Hamby,"[('Sup', 'PROPN'), ('Mr.', 'PROPN'), ('Hamby', 'PROPN')]",{'PROPN': 3},sup mr. hamby,PROPN PROPN PROPN,1.0,sup mr. hamby,0,1,hamby
172,hi,0.0,0.0,0.0,0.0,0.0,0.0,hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
173,Hiiii,0.0,0.0,0.0,0.0,0.0,0.0,Hiiii,"[('Hiiii', 'PROPN')]",{'PROPN': 1},hiiii,PROPN,1.0,hiiii,0,0,hiiii
174,hello,0.0,0.0,0.0,0.0,0.0,0.0,hello,"[('hello', 'INTJ')]",{'INTJ': 1},hello,INTJ,1.0,hello,0,0,
175,😂,0.0,0.0,0.0,0.0,0.0,0.0,😂,"[('😂', 'EMOJI')]",{'X': 1},😂,EMOJI,1.0,,0,0,
176,Brian you’re standing on top of a dead body,0.0,0.0,0.0,0.0,0.0,0.0,Brian you’re standing on top of a dead body,"[('Brian', 'PROPN'), ('you', 'PRON'), ('be', 'AUX'), ('stand', 'VERB'), ('on', 'ADP'), ('top', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('dead', 'ADJ'), ('body', 'NOUN')]","{'PROPN': 1, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADP': 2, 'NOUN': 2, 'DET': 1, 'ADJ': 1}",brian stand top dead body,PROPN PRON AUX VERB ADP NOUN ADP DET ADJ NOUN,1.0,brian ’re stand on top of dead body,0,0,
177,Hello!,0.0,0.0,0.0,0.0,0.0,0.0,Hello!,"[('hello', 'INTJ'), ('!', 'PUNCT')]","{'INTJ': 1, 'PUNCT': 1}",hello,INTJ PUNCT,1.0,hello,0,1,
178,terrorizor died lol XD,0.0,0.0,0.0,0.0,0.0,1.0,terrorizor died lol XD,"[('terrorizor', 'NOUN'), ('die', 'VERB'), ('lol', 'NOUN'), ('XD', 'PROPN')]","{'NOUN': 2, 'VERB': 1, 'PROPN': 1}",terrorizor die lol xd,NOUN VERB NOUN PROPN,0.0,terrorizor die lol xd,1,0,terrorizor
179,vanos,0.0,0.0,0.0,0.0,0.0,0.0,vanos,"[('vano', 'NOUN')]",{'NOUN': 1},vano,NOUN,1.0,vano,0,0,vano
180,finally CONTENT,0.0,0.0,0.0,0.0,0.0,0.0,finally CONTENT,"[('finally', 'ADV'), ('CONTENT', 'PROPN')]","{'ADV': 1, 'PROPN': 1}",finally content,ADV PROPN,1.0,finally content,1,0,
181,hi,0.0,0.0,0.0,0.0,0.0,0.0,hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
182,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
