,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
59,they're all going to be charged with treason,1.0,0.0,0.0,0.0,0.0,0.0,they are all going to be charged with treason,"[('they', 'PRON'), ('be', 'AUX'), ('all', 'DET'), ('go', 'VERB'), ('to', 'PART'), ('be', 'AUX'), ('charge', 'VERB'), ('with', 'ADP'), ('treason', 'NOUN')]","{'PRON': 1, 'AUX': 2, 'DET': 1, 'VERB': 2, 'PART': 1, 'ADP': 1, 'NOUN': 1}",go to charge treason,VERB VERB NOUN,0.0,go charge treason,0,0,
60,Rigged,0.0,0.0,0.0,0.0,0.0,0.0,Rigged,"[('rig', 'VERB')]",{'VERB': 1},rig,VERB,1.0,rig,0,0,
61,Fox News is nothing but a trader,1.0,0.0,0.0,0.0,0.0,0.0,Fox News is nothing but a trader,"[('Fox', 'PROPN'), ('News', 'PROPN'), ('be', 'AUX'), ('nothing', 'PRON'), ('but', 'SCONJ'), ('a', 'DET'), ('trader', 'NOUN')]","{'PROPN': 2, 'AUX': 1, 'PRON': 1, 'SCONJ': 1, 'DET': 1, 'NOUN': 1}",fox news trader,PROPN PROPN PRON NOUN,0.0,Fox News nothing trader,0,0,
62,Lol trump supporters are crying with their bibles in their hands and posting comments. I’m enjoying you guys crying over Biden winning.,1.0,0.0,0.0,0.0,0.0,0.0,Lol trump supporters are crying with their bibles in their hands and posting comments. I am enjoying you guys crying over Biden winning.,"[('Lol', 'PROPN'), ('trump', 'NOUN'), ('supporter', 'NOUN'), ('be', 'AUX'), ('cry', 'VERB'), ('with', 'ADP'), ('their', 'PRON'), ('bible', 'NOUN'), ('in', 'ADP'), ('their', 'PRON'), ('hand', 'NOUN'), ('and', 'CCONJ'), ('posting', 'NOUN'), ('comment', 'NOUN'), ('.', 'PUNCT'), ('I', 'PRON'), ('be', 'AUX'), ('enjoy', 'VERB'), ('you', 'PRON'), ('guy', 'NOUN'), ('cry', 'VERB'), ('over', 'ADP'), ('Biden', 'PROPN'), ('win', 'VERB'), ('.', 'PUNCT')]","{'PROPN': 2, 'NOUN': 7, 'AUX': 2, 'VERB': 4, 'ADP': 3, 'PRON': 4, 'CCONJ': 1, 'PUNCT': 2}",lol trump supporter cry bible hand posting comment enjoy guy cry biden win,PROPN NOUN NOUN VERB NOUN NOUN NOUN NOUN PRON VERB NOUN VERB PROPN VERB,0.0,Lol trump supporter cry bible hand posting comment enjoy guy cry Biden win,1,2,
63,✝️GOD BLESS PRESIDENT BIDEN✝️,0.0,0.0,0.0,0.0,0.0,0.0,✝️GOD BLESS PRESIDENT BIDEN✝️,"[('✝', 'EMOJI'), ('️god', 'NOUN'), ('BLESS', 'PROPN'), ('PRESIDENT', 'PROPN'), ('BIDEN', 'VERB'), ('✝️', 'EMOJI')]","{'EMOJI': 2, 'NOUN': 1, 'PROPN': 2, 'VERB': 1}",✝ ️god bless president biden ✝ ️,EMOJI NOUN PROPN PROPN VERB EMOJI,1.0,️god BLESS PRESIDENT BIDEN,4,0,️god
64,Should I get my don’t blame me I voted for Trump bumper sticker now or later ?,0.0,0.0,0.0,1.0,0.0,0.0,Should I get my do not blame me I voted for Trump bumper sticker now or later ?,"[('should', 'AUX'), ('I', 'PRON'), ('get', 'VERB'), ('my', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('blame', 'VERB'), ('I', 'PRON'), ('I', 'PRON'), ('vote', 'VERB'), ('for', 'ADP'), ('Trump', 'PROPN'), ('bumper', 'NOUN'), ('sticker', 'NOUN'), ('now', 'ADV'), ('or', 'CCONJ'), ('later', 'ADV'), ('?', 'PUNCT')]","{'AUX': 2, 'PRON': 4, 'VERB': 3, 'PART': 1, 'ADP': 1, 'PROPN': 1, 'NOUN': 2, 'ADV': 2, 'CCONJ': 1, 'PUNCT': 1}",get n’t blame vote trump bumper sticker now later,PRON VERB VERB PRON PRON VERB PROPN NOUN NOUN ADV,0.0,get blame vote Trump bumper sticker later,2,1,
65,its funny that none of the maricopa county mail in ballots had signatures varified.,0.0,0.0,0.0,0.0,0.0,0.0,its funny that none of the maricopa county mail in ballots had signatures varified.,"[('its', 'PRON'), ('funny', 'ADJ'), ('that', 'SCONJ'), ('none', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('maricopa', 'NOUN'), ('county', 'NOUN'), ('mail', 'NOUN'), ('in', 'ADP'), ('ballot', 'NOUN'), ('have', 'VERB'), ('signature', 'NOUN'), ('varifie', 'VERB'), ('.', 'PUNCT')]","{'PRON': 1, 'ADJ': 1, 'SCONJ': 1, 'NOUN': 6, 'ADP': 2, 'DET': 1, 'VERB': 2, 'PUNCT': 1}",funny none maricopa county mail ballot have signature varifie,ADJ NOUN NOUN NOUN NOUN NOUN NOUN VERB,1.0,funny none maricopa county mail ballot signature varifie,0,1,maricopa varifie
66,This was not a clean election,0.0,0.0,0.0,0.0,0.0,0.0,This was not a clean election,"[('this', 'DET'), ('be', 'AUX'), ('not', 'PART'), ('a', 'DET'), ('clean', 'ADJ'), ('election', 'NOUN')]","{'DET': 2, 'AUX': 1, 'PART': 1, 'ADJ': 1, 'NOUN': 1}",not clean election,ADJ NOUN,1.0,clean election,0,0,
67,Trump landslide,0.0,0.0,0.0,0.0,0.0,0.0,Trump landslide,"[('trump', 'ADJ'), ('landslide', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",trump landslide,ADJ NOUN,1.0,trump landslide,0,0,
68,treason,0.0,0.0,0.0,0.0,0.0,0.0,treason,"[('treason', 'NOUN')]",{'NOUN': 1},treason,NOUN,1.0,treason,0,0,
69,All these people are going to look so bad on inauguration day,0.0,0.0,0.0,0.0,0.0,0.0,All these people are going to look so bad on inauguration day,"[('all', 'DET'), ('these', 'DET'), ('people', 'NOUN'), ('be', 'AUX'), ('go', 'VERB'), ('to', 'PART'), ('look', 'VERB'), ('so', 'ADV'), ('bad', 'ADJ'), ('on', 'ADP'), ('inauguration', 'NOUN'), ('day', 'NOUN')]","{'DET': 2, 'NOUN': 3, 'AUX': 1, 'VERB': 2, 'PART': 1, 'ADV': 1, 'ADJ': 1, 'ADP': 1}",people go to look so bad inauguration day,NOUN VERB VERB ADJ NOUN NOUN,1.0,people go look bad inauguration day,0,0,
70,she lying,1.0,0.0,0.0,0.0,0.0,0.0,she lying,"[('she', 'PRON'), ('lie', 'VERB')]","{'PRON': 1, 'VERB': 1}",lie,VERB,0.0,lie,0,0,
71,"Arizona gave Trump supporters sharpies, NEVER FORGET. The left cheats.",0.0,1.0,0.0,1.0,0.0,0.0,"Arizona gave Trump supporters sharpies, NEVER FORGET. The left cheats.","[('Arizona', 'PROPN'), ('give', 'VERB'), ('Trump', 'PROPN'), ('supporter', 'NOUN'), ('sharpie', 'NOUN'), (',', 'PUNCT'), ('NEVER', 'PROPN'), ('FORGET', 'PROPN'), ('.', 'PUNCT'), ('the', 'DET'), ('left', 'ADJ'), ('cheat', 'NOUN'), ('.', 'PUNCT')]","{'PROPN': 4, 'VERB': 1, 'NOUN': 3, 'PUNCT': 3, 'DET': 1, 'ADJ': 1}",arizona give trump supporter sharpie never forget left cheat,PROPN VERB PROPN NOUN NOUN PROPN PROPN ADJ NOUN,0.0,Arizona give Trump supporter sharpie NEVER FORGET left cheat,2,3,sharpie
72,Hello dictatorship,0.0,0.0,0.0,1.0,0.0,0.0,Hello dictatorship,"[('hello', 'INTJ'), ('dictatorship', 'NOUN')]","{'INTJ': 1, 'NOUN': 1}",hello dictatorship,INTJ NOUN,0.0,hello dictatorship,0,0,
73,Conservative tears 😂,0.0,1.0,0.0,0.0,0.0,0.0,Conservative tears 😂,"[('conservative', 'ADJ'), ('tear', 'NOUN'), ('😂', 'EMOJI')]","{'ADJ': 1, 'NOUN': 1, 'EMOJI': 1}",conservative tear 😂,ADJ NOUN EMOJI,0.0,conservative tear,0,0,
74,Hard to hear her,0.0,0.0,0.0,0.0,0.0,0.0,Hard to hear her,"[('hard', 'ADJ'), ('to', 'PART'), ('hear', 'VERB'), ('she', 'PRON')]","{'ADJ': 1, 'PART': 1, 'VERB': 1, 'PRON': 1}",hard to hear,ADJ VERB,1.0,hard hear,0,0,
75,This cannot be verified. African Americans please leave the building,0.0,1.0,0.0,0.0,0.0,0.0,This cannot be verified. African Americans please leave the building,"[('this', 'DET'), ('can', 'AUX'), ('not', 'PART'), ('be', 'AUX'), ('verify', 'VERB'), ('.', 'PUNCT'), ('african', 'ADJ'), ('Americans', 'PROPN'), ('please', 'INTJ'), ('leave', 'VERB'), ('the', 'DET'), ('building', 'NOUN')]","{'DET': 2, 'AUX': 2, 'PART': 1, 'VERB': 2, 'PUNCT': 1, 'ADJ': 1, 'PROPN': 1, 'INTJ': 1, 'NOUN': 1}",not verify african americans please leave building,VERB ADJ PROPN INTJ VERB NOUN,0.0,verify african Americans please leave building,0,1,
76,MAGA!,0.0,0.0,0.0,0.0,0.0,0.0,MAGA!,"[('MAGA', 'PROPN'), ('!', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 1}",maga,PROPN,1.0,MAGA,1,1,maga
77,Biden and left swamp are corrupt ☠️,0.0,1.0,0.0,1.0,0.0,0.0,Biden and left swamp are corrupt ☠️,"[('Biden', 'PROPN'), ('and', 'CCONJ'), ('leave', 'VERB'), ('swamp', 'NOUN'), ('be', 'AUX'), ('corrupt', 'ADJ'), ('☠️', 'EMOJI')]","{'PROPN': 1, 'CCONJ': 1, 'VERB': 1, 'NOUN': 1, 'AUX': 1, 'ADJ': 1, 'EMOJI': 1}",biden leave swamp corrupt ☠ ️,PROPN VERB NOUN ADJ EMOJI,0.0,Biden leave swamp corrupt,0,0,
78,aahhhhhh shud up biiiich lol,0.0,0.0,0.0,0.0,0.0,1.0,aahhhhhh shud up biiiich lol,"[('aahhhhhh', 'PROPN'), ('shud', 'PROPN'), ('up', 'ADP'), ('biiiich', 'ADP'), ('lol', 'NOUN')]","{'PROPN': 2, 'ADP': 2, 'NOUN': 1}",aahhhhhh shud lol,PROPN PROPN ADP NOUN,0.0,aahhhhhh shud biiiich lol,0,0,aahhhhhh shud biiiich
79,"Look at the Trump people meltdown 😆😆😆this is what a high school degree get ya, folks! go to college! uneducated chumps. bottom of the barrel!",1.0,0.0,0.0,1.0,0.0,1.0,"Look at the Trump people meltdown 😆😆😆this is what a high school degree get ya, folks! go to college! uneducated chumps. bottom of the barrel!","[('look', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('Trump', 'PROPN'), ('people', 'NOUN'), ('meltdown', 'PROPN'), ('😆', 'EMOJI'), ('😆', 'EMOJI'), ('😆', 'EMOJI'), ('this', 'DET'), ('be', 'AUX'), ('what', 'PRON'), ('a', 'DET'), ('high', 'ADJ'), ('school', 'NOUN'), ('degree', 'NOUN'), ('get', 'VERB'), ('ya', 'PRON'), (',', 'PUNCT'), ('folk', 'NOUN'), ('!', 'PUNCT'), ('go', 'VERB'), ('to', 'ADP'), ('college', 'NOUN'), ('!', 'PUNCT'), ('uneducated', 'ADJ'), ('chump', 'NOUN'), ('.', 'PUNCT'), ('bottom', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('barrel', 'NOUN'), ('!', 'PUNCT')]","{'VERB': 3, 'ADP': 3, 'DET': 4, 'PROPN': 2, 'NOUN': 8, 'EMOJI': 3, 'AUX': 1, 'PRON': 2, 'ADJ': 2, 'PUNCT': 5}",look trump people meltdown 😆 😆 😆 high school degree get folk go college uneducated chump bottom barrel,VERB PROPN NOUN PROPN EMOJI EMOJI EMOJI ADJ NOUN NOUN VERB PRON NOUN VERB NOUN ADJ NOUN NOUN NOUN,0.0,look Trump people meltdown high school degree get ya folk go college uneducated chump bottom barrel,0,5,chump
80,you can either love America or love Donald Trump not both it's common sense,0.0,0.0,0.0,0.0,0.0,0.0,you can either love America or love Donald Trump not both it is common sense,"[('you', 'PRON'), ('can', 'AUX'), ('either', 'CCONJ'), ('love', 'VERB'), ('America', 'PROPN'), ('or', 'CCONJ'), ('love', 'VERB'), ('Donald', 'PROPN'), ('Trump', 'PROPN'), ('not', 'PART'), ('both', 'DET'), ('it', 'PRON'), ('be', 'VERB'), ('common', 'ADJ'), ('sense', 'NOUN')]","{'PRON': 2, 'AUX': 1, 'CCONJ': 2, 'VERB': 3, 'PROPN': 3, 'PART': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1}",love america love donald trump not be common sense,VERB PROPN VERB PROPN PROPN ADJ NOUN,1.0,either love America love Donald Trump common sense,0,0,
81,Canada is hoping TRUMP will expose these criminals,0.0,0.0,0.0,0.0,0.0,0.0,Canada is hoping TRUMP will expose these criminals,"[('Canada', 'PROPN'), ('be', 'AUX'), ('hope', 'VERB'), ('TRUMP', 'PROPN'), ('will', 'AUX'), ('expose', 'VERB'), ('these', 'DET'), ('criminal', 'NOUN')]","{'PROPN': 2, 'AUX': 2, 'VERB': 2, 'DET': 1, 'NOUN': 1}",canada hope trump expose criminal,PROPN VERB PROPN VERB NOUN,1.0,Canada hope TRUMP expose criminal,1,0,
82,Trump will be president,0.0,0.0,0.0,0.0,0.0,0.0,Trump will be president,"[('Trump', 'PROPN'), ('will', 'AUX'), ('be', 'VERB'), ('president', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'VERB': 1, 'NOUN': 1}",trump be president,PROPN NOUN,1.0,Trump president,0,0,
83,Update me,0.0,0.0,0.0,0.0,0.0,0.0,Update me,"[('update', 'VERB'), ('I', 'PRON')]","{'VERB': 1, 'PRON': 1}",update,VERB PRON,1.0,update,0,0,
84,if you certify those votes knowing there are fraudulent votes thats instant treason.. i dare you,0.0,0.0,0.0,0.0,0.0,0.0,if you certify those votes knowing there are fraudulent votes that is instant treason.. i dare you,"[('if', 'SCONJ'), ('you', 'PRON'), ('certify', 'VERB'), ('those', 'DET'), ('vote', 'NOUN'), ('know', 'VERB'), ('there', 'PRON'), ('be', 'AUX'), ('fraudulent', 'ADJ'), ('vote', 'NOUN'), ('that', 'DET'), ('be', 'VERB'), ('instant', 'ADJ'), ('treason', 'NOUN'), ('..', 'PUNCT'), ('I', 'PRON'), ('dare', 'VERB'), ('you', 'PRON')]","{'SCONJ': 1, 'PRON': 4, 'VERB': 4, 'DET': 2, 'NOUN': 3, 'AUX': 1, 'ADJ': 2, 'PUNCT': 1}",certify vote know fraudulent vote s instant treason .. dare,VERB NOUN VERB ADJ NOUN ADJ NOUN PRON VERB,1.0,certify vote know fraudulent vote instant treason .. dare,0,2,
85,This is a sham this coo and treasonous act will do short drop sudden stop dance,0.0,0.0,0.0,1.0,0.0,0.0,This is a sham this coo and treasonous act will do short drop sudden stop dance,"[('this', 'DET'), ('be', 'AUX'), ('a', 'DET'), ('sham', 'NOUN'), ('this', 'DET'), ('coo', 'NOUN'), ('and', 'CCONJ'), ('treasonous', 'ADJ'), ('act', 'NOUN'), ('will', 'AUX'), ('do', 'VERB'), ('short', 'ADJ'), ('drop', 'NOUN'), ('sudden', 'ADV'), ('stop', 'VERB'), ('dance', 'NOUN')]","{'DET': 3, 'AUX': 2, 'NOUN': 5, 'CCONJ': 1, 'ADJ': 2, 'VERB': 2, 'ADV': 1}",sham coo treasonous act do short drop sudden stop dance,NOUN NOUN ADJ NOUN ADJ NOUN ADV VERB NOUN,0.0,sham coo treasonous act short drop sudden stop dance,0,0,coo treasonous
86,Cover your nose,0.0,0.0,0.0,0.0,0.0,0.0,Cover your nose,"[('cover', 'VERB'), ('your', 'PRON'), ('nose', 'NOUN')]","{'VERB': 1, 'PRON': 1, 'NOUN': 1}",cover nose,VERB NOUN,1.0,cover nose,0,0,
87,Insurrection act,0.0,0.0,0.0,0.0,0.0,0.0,Insurrection act,"[('insurrection', 'NOUN'), ('act', 'VERB')]","{'NOUN': 1, 'VERB': 1}",insurrection act,NOUN VERB,1.0,insurrection act,0,0,
88,Safely?? She’s not even wearing her mask correctly 🙄🤦🏻‍♀️,1.0,0.0,0.0,0.0,0.0,0.0,Safely?? she is not even wearing her mask correctly 🙄🤦🏻‍♀️,"[('safely', 'ADV'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('she', 'PRON'), ('be', 'AUX'), ('not', 'PART'), ('even', 'ADV'), ('wear', 'VERB'), ('her', 'PRON'), ('mask', 'NOUN'), ('correctly', 'ADV'), ('🙄', 'EMOJI'), ('🤦🏻\u200d♀️', 'EMOJI')]","{'ADV': 3, 'PUNCT': 2, 'PRON': 2, 'AUX': 1, 'PART': 1, 'VERB': 1, 'NOUN': 1, 'EMOJI': 2}",safely not even wear mask correctly 🙄 🤦 🏻‍ ♀ ️,ADV ADV VERB NOUN ADV EMOJI EMOJI,0.0,safely even wear mask correctly,0,2,
89,RIGGED!,0.0,0.0,0.0,0.0,0.0,0.0,RIGGED!,"[('RIGGED', 'PROPN'), ('!', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 1}",rigged,PROPN,1.0,RIGGED,1,1,
90,TRUMP LOST! MC SALLY LOST! 😆 BLUE WAVE🌊🌊,0.0,0.0,0.0,0.0,0.0,0.0,TRUMP LOST! MC SALLY LOST! 😆 BLUE WAVE🌊🌊,"[('TRUMP', 'PROPN'), ('LOST', 'PROPN'), ('!', 'PUNCT'), ('MC', 'PROPN'), ('SALLY', 'PROPN'), ('LOST', 'PROPN'), ('!', 'PUNCT'), ('😆', 'EMOJI'), ('BLUE', 'PROPN'), ('wave', 'NOUN'), ('🌊', 'EMOJI'), ('🌊', 'EMOJI')]","{'PROPN': 6, 'PUNCT': 2, 'EMOJI': 3, 'NOUN': 1}",trump lost mc sally lost 😆 blue wave 🌊 🌊,PROPN PROPN PROPN PROPN PROPN EMOJI PROPN NOUN EMOJI EMOJI,1.0,TRUMP LOST MC SALLY LOST BLUE wave,7,2,mc
91,"trump = fake "" university"" CON MAN. CRIMINAL. why didn't he pay the contractors that built his buildings??",1.0,0.0,0.0,1.0,0.0,0.0,"trump = fake "" university"" CON MAN. CRIMINAL. why did not he pay the contractors that built his buildings??","[('trump', 'VERB'), ('=', 'NOUN'), ('fake', 'ADJ'), ('""', 'PUNCT'), ('university', 'NOUN'), ('""', 'PUNCT'), ('CON', 'PROPN'), ('man', 'NOUN'), ('.', 'PUNCT'), ('criminal', 'INTJ'), ('.', 'PUNCT'), ('why', 'ADV'), ('do', 'AUX'), ('not', 'PART'), ('he', 'PRON'), ('pay', 'VERB'), ('the', 'DET'), ('contractor', 'NOUN'), ('that', 'DET'), ('build', 'VERB'), ('his', 'PRON'), ('building', 'NOUN'), ('?', 'PUNCT'), ('?', 'PUNCT')]","{'VERB': 3, 'NOUN': 5, 'ADJ': 1, 'PUNCT': 6, 'PROPN': 1, 'INTJ': 1, 'ADV': 1, 'AUX': 1, 'PART': 1, 'PRON': 2, 'DET': 2}",trump fake university con man criminal why not pay contractor build building,VERB NOUN ADJ NOUN PROPN NOUN INTJ VERB NOUN VERB NOUN,0.0,trump fake university CON man criminal pay contractor build building,3,7,
92,Its been rigged for decades,0.0,0.0,0.0,0.0,0.0,0.0,Its been rigged for decades,"[('its', 'PRON'), ('be', 'AUX'), ('rig', 'VERB'), ('for', 'ADP'), ('decade', 'NOUN')]","{'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'NOUN': 1}",rig decade,VERB NOUN,1.0,rig decade,0,0,
93,certified 👌🏾,0.0,0.0,0.0,0.0,0.0,0.0,certified 👌🏾,"[('certify', 'VERB'), ('👌🏾', 'EMOJI')]","{'VERB': 1, 'EMOJI': 1}",certify 👌 🏾,VERB EMOJI,1.0,certify,0,0,
94,swamp worms,0.0,0.0,0.0,0.0,0.0,1.0,swamp worms,"[('swamp', 'NOUN'), ('worm', 'NOUN')]",{'NOUN': 2},swamp worm,NOUN NOUN,0.0,swamp worm,0,0,
95,Sucks for yall,1.0,0.0,0.0,0.0,0.0,0.0,Sucks for you all,"[('suck', 'VERB'), ('for', 'ADP'), ('you', 'PRON'), ('all', 'DET')]","{'VERB': 1, 'ADP': 1, 'PRON': 1, 'DET': 1}",suck,VERB,0.0,suck,0,0,
96,Seriously doubt trump will be president its over,0.0,0.0,0.0,0.0,0.0,0.0,Seriously doubt trump will be president its over,"[('seriously', 'ADV'), ('doubt', 'VERB'), ('trump', 'NOUN'), ('will', 'AUX'), ('be', 'VERB'), ('president', 'NOUN'), ('its', 'PRON'), ('over', 'ADV')]","{'ADV': 2, 'VERB': 2, 'NOUN': 2, 'AUX': 1, 'PRON': 1}",seriously doubt trump be president over,ADV VERB NOUN NOUN,1.0,seriously doubt trump president,0,0,
97,I ove the smell of Trumpers melting down,1.0,0.0,0.0,0.0,0.0,0.0,I ove the smell of Trumpers melting down,"[('I', 'PRON'), ('ove', 'VERB'), ('the', 'DET'), ('smell', 'NOUN'), ('of', 'ADP'), ('trumper', 'NOUN'), ('melt', 'VERB'), ('down', 'ADP')]","{'PRON': 1, 'VERB': 2, 'DET': 1, 'NOUN': 2, 'ADP': 2}",ove smell trumper melt,PRON VERB NOUN NOUN VERB,0.0,ove smell trumper melt,1,0,trumper
98,blue Wave that lost you more seats in the house?? LMAO,0.0,0.0,0.0,0.0,0.0,0.0,blue Wave that lost you more seats in the house?? LMAO,"[('blue', 'ADJ'), ('Wave', 'PROPN'), ('that', 'DET'), ('lose', 'VERB'), ('you', 'PRON'), ('more', 'ADJ'), ('seat', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('house', 'NOUN'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('LMAO', 'PROPN')]","{'ADJ': 2, 'PROPN': 2, 'DET': 2, 'VERB': 1, 'PRON': 1, 'NOUN': 2, 'ADP': 1, 'PUNCT': 2}",blue wave lose more seat house lmao,ADJ PROPN VERB NOUN NOUN PROPN,1.0,blue Wave lose seat house LMAO,1,2,lmao
99,rigged!,0.0,0.0,0.0,0.0,0.0,0.0,rigged!,"[('rig', 'VERB'), ('!', 'PUNCT')]","{'VERB': 1, 'PUNCT': 1}",rig,VERB,1.0,rig,0,1,
100,bring back our country from Venezula!,0.0,0.0,0.0,0.0,0.0,0.0,bring back our country from Venezula!,"[('bring', 'VERB'), ('back', 'ADV'), ('our', 'PRON'), ('country', 'NOUN'), ('from', 'ADP'), ('Venezula', 'PROPN'), ('!', 'PUNCT')]","{'VERB': 1, 'ADV': 1, 'PRON': 1, 'NOUN': 1, 'ADP': 1, 'PROPN': 1, 'PUNCT': 1}",bring back country venezula,VERB ADV NOUN PROPN,1.0,bring back country Venezula,0,1,venezula
101,None of you clowns are familiar with the Supreme Court Lol 😂,0.0,0.0,0.0,1.0,0.0,0.0,None of you clowns are familiar with the Supreme Court Lol 😂,"[('none', 'NOUN'), ('of', 'ADP'), ('you', 'PRON'), ('clown', 'NOUN'), ('be', 'AUX'), ('familiar', 'ADJ'), ('with', 'ADP'), ('the', 'DET'), ('Supreme', 'PROPN'), ('Court', 'PROPN'), ('Lol', 'PROPN'), ('😂', 'EMOJI')]","{'NOUN': 2, 'ADP': 2, 'PRON': 1, 'AUX': 1, 'ADJ': 1, 'DET': 1, 'PROPN': 3, 'EMOJI': 1}",none clown familiar supreme court lol 😂,NOUN NOUN ADJ PROPN PROPN PROPN EMOJI,0.0,none clown familiar Supreme Court Lol,0,0,
102,"WHEN TYRANNY BECOMES LAW, REBELLION BECOMES DUTY. - George Washington",0.0,0.0,0.0,0.0,0.0,0.0,"WHEN TYRANNY BECOMES LAW, REBELLION BECOMES DUTY. - George Washington","[('when', 'ADV'), ('TYRANNY', 'PROPN'), ('BECOMES', 'PROPN'), ('law', 'NOUN'), (',', 'PUNCT'), ('rebellion', 'NOUN'), ('BECOMES', 'PROPN'), ('DUTY', 'PROPN'), ('.', 'PUNCT'), ('-', 'PUNCT'), ('George', 'PROPN'), ('Washington', 'PROPN')]","{'ADV': 1, 'PROPN': 6, 'NOUN': 2, 'PUNCT': 3}",when tyranny becomes law rebellion becomes duty george washington,PROPN PROPN NOUN NOUN PROPN PROPN PROPN PROPN,1.0,TYRANNY BECOMES law rebellion BECOMES DUTY George Washington,7,3,
103,Rigged,0.0,0.0,0.0,0.0,0.0,0.0,Rigged,"[('rig', 'VERB')]",{'VERB': 1},rig,VERB,1.0,rig,0,0,
104,Dritical thinking sure seems in short supply here.,1.0,0.0,0.0,0.0,0.0,0.0,Dritical thinking sure seems in short supply here.,"[('dritical', 'ADJ'), ('thinking', 'NOUN'), ('sure', 'ADV'), ('seem', 'VERB'), ('in', 'ADP'), ('short', 'ADJ'), ('supply', 'NOUN'), ('here', 'ADV'), ('.', 'PUNCT')]","{'ADJ': 2, 'NOUN': 2, 'ADV': 2, 'VERB': 1, 'ADP': 1, 'PUNCT': 1}",dritical thinking sure seem short supply here,ADJ NOUN ADV VERB ADJ NOUN,0.0,dritical thinking sure seem short supply,0,1,dritical
105,he lying too,1.0,0.0,0.0,0.0,0.0,0.0,he lying too,"[('he', 'PRON'), ('lie', 'VERB'), ('too', 'ADV')]","{'PRON': 1, 'VERB': 1, 'ADV': 1}",lie too,VERB,0.0,lie,0,0,
106,liberals electing a Washington noe-con.. priceless,0.0,1.0,0.0,0.0,0.0,0.0,liberals electing a Washington noe-con.. priceless,"[('liberal', 'NOUN'), ('elect', 'VERB'), ('a', 'DET'), ('Washington', 'PROPN'), ('noe', 'NOUN'), ('-', 'PUNCT'), ('con', 'NOUN'), ('..', 'PUNCT'), ('priceless', 'ADJ')]","{'NOUN': 3, 'VERB': 1, 'DET': 1, 'PROPN': 1, 'PUNCT': 2, 'ADJ': 1}",liberal elect washington noe con .. priceless,NOUN VERB PROPN NOUN NOUN ADJ,0.0,liberal elect Washington noe con .. priceless,0,3,
107,why are Biden supporters still so mad . is it because there all racist,0.0,0.0,0.0,0.0,0.0,0.0,why are Biden supporters still so mad . is it because there all racist,"[('why', 'ADV'), ('be', 'AUX'), ('Biden', 'PROPN'), ('supporter', 'NOUN'), ('still', 'ADV'), ('so', 'ADV'), ('mad', 'ADJ'), ('.', 'PUNCT'), ('be', 'AUX'), ('it', 'PRON'), ('because', 'SCONJ'), ('there', 'PRON'), ('all', 'DET'), ('racist', 'ADJ')]","{'ADV': 3, 'AUX': 2, 'PROPN': 1, 'NOUN': 1, 'ADJ': 2, 'PUNCT': 1, 'PRON': 2, 'SCONJ': 1, 'DET': 1}",why biden supporter still so mad racist,PROPN NOUN ADV ADJ ADJ,1.0,Biden supporter still mad racist,0,1,
108,TRUMP make America great again for another 4 years,0.0,0.0,0.0,0.0,0.0,0.0,TRUMP make America great again for another 4 years,"[('TRUMP', 'PROPN'), ('make', 'VERB'), ('America', 'PROPN'), ('great', 'ADJ'), ('again', 'ADV'), ('for', 'ADP'), ('another', 'DET'), ('4', 'NUM'), ('year', 'NOUN')]","{'PROPN': 2, 'VERB': 1, 'ADJ': 1, 'ADV': 1, 'ADP': 1, 'DET': 1, 'NUM': 1, 'NOUN': 1}",trump make america great again 4 year,PROPN VERB PROPN ADJ NUM NOUN,1.0,TRUMP make America great another 4 year,1,0,
109,"140 k on NTD, wow",0.0,0.0,0.0,0.0,0.0,0.0,"140 k on NTD, wow","[('140', 'NUM'), ('k', 'PROPN'), ('on', 'ADP'), ('NTD', 'PROPN'), (',', 'PUNCT'), ('wow', 'INTJ')]","{'NUM': 1, 'PROPN': 2, 'ADP': 1, 'PUNCT': 1, 'INTJ': 1}",140 k ntd wow,NUM PROPN PROPN INTJ,1.0,140 k NTD wow,1,1,
